SMILES,challenge_cyp1a2,challenge_cyp2c9,challenge_cyp2d6,challenge_cyp3a4,pharmabench_cyp2c9,pharmabench_cyp2d6,pharmabench_cyp3a4,tox21_cyp1a2,tox21_cyp2c9,tox21_cyp2d6,tox21_cyp3a4,chembl_cyp1a2,chembl_cyp2c9,chembl_cyp2d6,chembl_cyp3a4,octant_cyp3a4,aid1851_cyp1a2,aid1851_cyp2c9,aid1851_cyp2d6,aid1851_cyp3a4,aid1851_cyp2c19
C=CCn1c(CSCc2ccccc2)nnc1SCC(=O)NCc1ccccc1,,,,,,,,,,,,,4.95,4.9,5.55,,,4.949999401714239,4.899998417198648,5.550000451689026,5.300000202445418
C=CCn1c(Cc2c[nH]c3ccccc23)nnc1SCC(=O)NCc1ccccc1,,,,,,,,,,,,4.9,4.85,4.8,,,4.899998417198648,4.849999245077862,4.800000874803203,,4.59999938302362
C=CCn1c(Cc2ccc(OC)cc2)nnc1SCC(=O)c1cccc([N+](=O)[O-])c1,,,,,,,,,,,,,4.95,,5.85,,,4.949999401714239,,5.849999245077863,4.849999245077862
C=CCn1c(NCc2ccccc2)nc2ccccc21,,,,,,,,,,,,5.0,,6.4,4.6,,5.0,,6.40000018605658,4.59999938302362,5.499999678657065
C=CCn1c(O)c(C(CC)=NC2CC2)c(=O)[nH]c1=O,,,,,,,,,,,,,,,,,6.149999867728904,,5.949999401714237,,4.650000220873455
C=CCn1c(O)c(C=NCCN(C)C)c(=O)[nH]c1=O,,,,,,,,,,,,,,,,,,,,,4.450000476425332
C=CCn1c(O)c(CC(=O)Nc2ccccc2)s/c1=N/c1ccc(S(N)(=O)=O)cc1,,,,,,,,,,,,4.8,5.55,4.8,5.25,,,,,,
C=CCn1c(O)cnc1Nc1ccccc1,,,,,,,,,,,,4.55,7.15,,,,,,,,
C=CCn1c(P(=O)(O)c2ccccc2)nc2ccccc21,,,,,,,,,,,,4.8,4.6,,,,4.800000874803203,4.59999938302362,,,5.200000237109354
C=CCn1c(SC(C)C(=O)NCc2ccc3c(c2)OCO3)nc2scc(-c3ccccc3)c2c1=O,,,,,,,,,,,,5.0,5.6,5.5,6.25,,5.0,5.59999938302362,5.499999678657065,6.250000251143582,5.700000503883016
C=CCn1c(SCC(=O)N2CC(=O)Nc3ccccc32)nc2scc(-c3ccccc3)c2c1=O,,,,,,,,,,,,4.85,5.35,,5.55,,4.849999245077862,5.349999603463148,,5.550000451689026,5.100000128334196
C=CCn1c(SCC(=O)N2CCc3ccccc3C2)nc2ccccc2c1=O,,,,,,,,,,,,5.05,6.7,4.8,5.6,,5.049999969853415,6.700000503883016,4.800000874803203,5.59999938302362,5.800000874803203
C=CCn1c(SCC(=O)NC2CCCCC2)nnc1C1CCCCC1,,,,,,,,,,,,,4.55,,5.05,,,4.550000451689026,,5.049999969853415,
C=CCn1c(SCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)nc2sc(C)c(-c3ccccc3)c2c1=O,,,,,,,,,,,,,4.85,,5.6,,,4.849999245077862,,5.59999938302362,4.800000874803203
C=CCn1c(SCC(=O)Nc2ncc(Cc3ccc(Br)cc3)s2)nnc1-c1ccncc1,,,,,,,,,,,,,,,5.85,,,,,5.849999245077863,5.550000451689026
C=CCn1c(SCC)nc2sc3c(c2c1=O)CCc1ccccc1-3,,,,,,,,,,,,5.75,5.0,4.95,,,5.749999855918706,5.0,4.949999401714239,,5.049999969853415
C=CCn1c(SCc2ccc(C#N)cc2)nnc1-c1ccc(C)cc1,,,,,,,,,,,,4.85,5.1,,5.25,,4.849999245077862,5.100000128334196,,5.250000251143582,4.849999245077862
C=CCn1c(SCc2ccc(C(=O)Nc3ccccc3)cc2)nnc1-c1ccccc1,,,,,,,,,,,,4.85,5.4,4.65,5.35,,4.849999245077862,5.40000018605658,4.650000220873455,5.349999603463148,5.200000237109354
C=CCn1c(SCc2ccc3c(c2)OCO3)nc2scc(-c3ccco3)c2c1=O,,,,,,,,,,,,5.6,,,5.55,,5.59999938302362,,,5.550000451689026,5.849999245077863
C=CCn1c(SCc2ccccc2)nc2scc(-c3ccc(C)o3)c2c1=O,,,,,,,,,,,,5.8,,,,,5.800000874803203,,,,
C=CCn1c(SCc2csc(-c3ccc(Cl)cc3)n2)nnc1-c1ccccc1OC,,,,,,,,,,,,,,,,5.9258778225,,,,,
C=CCn1c(SCc2nc3ccccc3[nH]2)nnc1-c1cccc(OC)c1,,,,,,,,,,,,4.8,5.45,5.1,5.65,,4.800000874803203,5.450000476425332,5.100000128334196,5.650000220873455,6.650000220873455
C=CCn1cc(/C=N\NC(=O)c2cc3c(ccc4ccccc43)o2)c2ccccc21,,,,,,,,,,,,6.0,,,5.0,,6.0,,,5.0,5.349999603463148
C=CCn1cc(C(=O)NCCCN(CCCC)Cc2ccccc2)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21,,,,,,,,,,,,,,,,1.8855599975,,,,,
C=CCn1cc(C(=O)NCCN(C)CCc2ccccc2)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21,,,,,,,,,,,,,,,,5.548596165,,,,,
C=CCn1cc(C(=O)NCCN(CC)c2ccccc2)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21,,,,,,,,,,,,,,,,6.451766615,,,,,
C=CCn1cc(C(=O)NCCN(Cc2ccccc2)C(C)C)c(=O)c2cc(S(=O)(=O)N3CCCCCC3)ccc21,,,,,,,,,,,,,,,,5.9706056525,,,,,
C=CCn1cc(C(c2ccc(Cl)cc2)n2ccnc2)cc1-c1ccc(Cl)cc1,,,,,,,,,,,,5.92,,5.7,6.05,,,,,,
C=CCn1cc(Cl)c(=O)n(CC=C)c1=O,,,,,,,,,,,,4.85,,6.25,4.6,,4.849999245077862,,6.250000251143582,4.59999938302362,
C=CCn1cc[n+](C)c1.[Cl-],,,,,,,,4.4428767348995235,,,,,,,,,,,,,
C=CCn1cccc1C(=O)NCc1c(C)nn(-c2ccccc2)c1C,3.913808465,,,,,,,,,,,,,,,,,,,,
C=CCn1cnc2scc(-c3ccccc3)c2c1=O,,,,,,,,,,,,5.75,,,5.35,,5.749999855918706,,,5.349999603463148,5.40000018605658
C=CN(C=N)C(c1ccccc1)c1ccc(-c2ccccc2)cc1,,,,,,,,,,,,,,,6.1,,,,,,
C=CN1CCCCCC1=O,,,,,,,,4.3988649544426,,,,,,,,,,,,,
C=COC(=O)C(C)(CC)CCC(C)C,,,,,,,,,,4.31742084614685,4.448864857638396,,,,,,,,,,
C=COC(C)=O,,,,,,,,4.184537813287594,,4.384538146703993,,,,,,,,,,,
C=COCC1CN2C(CCC(C)C2c2ccc(Br)cc2)C(=O)O1,,,,,,,,,,,,,5.5,5.5,5.8,,,,,,
C=COCCCCO,,,,,,,,4.223460072325203,4.098864931407043,,,,,,,,,,,,
C=COCCOCCOC=C,,,,,,,,4.198864633756791,,4.3525720377426635,,,,,,,,,,,
C=COCCOCCOCCOC=C,,,,,,,,4.498865393540615,,,,,,,,,,,,,
C=CS(=O)(=O)[O-].[Na+],,,,,,,,,,4.243577668965321,4.393577787329442,,,,,,,,,,
C=C[C@@H](C)CCC=C(C)C,,,,,,,,4.448864857638396,,,,,,,,,,,,,
C=C[C@@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,,,,,,,,,,,,,,,4.8,,,,,,
C=C[C@@H]1CN2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,,,,,,,,,,,,,,5.4,,,,,,,
C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@@H](O)c1ccnc2ccccc12,,,,,,,,,,,,,,7.0,,,,,,,
C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccccc12,,,,,,,,,,,,,,5.4,,,,,5.40000018605658,,
C=C[C@@H]1C[C@@]1(C)[C@@H](NP(=O)(c1ccccc1)c1ccccc1)c1ccccc1,,,,,,,,,,,,,,,5.0,,,,,,
C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2nccc3cc(OC)ccc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,,,,,,,,,,,,,,,5.7,,,,,,
C=C[C@@H]1C[N@@]2CC[C@@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,,,,,,,,,,,,,,5.2,,,,,,,
C=C[C@@H]1OCC[C@H]1NC(=O)NCCc1c[nH]c2ccc(C)cc12,4.652445265,4.42983091,,,,,,,,,,,,,,,,,,,
C=C[C@@H]1OCC[C@H]1NC(=O)c1cnn(CC(C)C)c1C(F)F,,,4.750360095,,,,,,,,,,,,,,,,,,
C=C[C@@H]1OCC[C@H]1NC(=O)c1oc2ccc(Br)cc2c1C,,,5.210147088,,,,,,,,,,,,,,,,,,
C=C[C@@H]1Oc2c(NC(=O)Nc3ccc(C)cc3)cc(-c3ccccc3-c3nn[nH]n3)cc2[C@@H]1c1ccccc1,,,,,,,,,,,,,6.01,,,,,,,,
C=C[C@@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,,,,,,,,,,,,,,,5.0,,,,,,
C=C[C@@](C)(O)CC[C@H]1[C@]2(C)CCCC(C)(C)[C@H]2CC[C@]1(C)O,,,,,,,,,,,,,4.5,,,,,,,,
C=C[C@@]1(C)C=C2CC[C@@H]3[C@](C)(CCC[C@@]3(C)C(=O)O)[C@H]2CC1,,,,,,,,,,,,,5.2,,,,,,,,
C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,,,,,,,,,,,,4.5,,,4.9,,4.499999678657065,,,4.899998417198648,4.499999678657065
C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](OC(=O)CCN(C)C)[C@H](OC(C)=O)[C@@]2(C)O1,,,,,,,,,,,,,6.9,,5.599999999999999,,,6.899998417198648,,5.59999938302362,6.59999938302362
C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@@]3(C)[C@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@]2(C)O1,,,,,,,,,,,,,,4.6,4.9,,,,,4.899998417198648,
C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,,,,,,,,,4.304447468503695,4.173145464019715,5.354450428773845,,,,,,,,,,
C=C[C@H](N)CCC(=O)O,,,,,,,,,,,,,,4.8,,,,,,,
C=C[C@H]1CN2CCC1CC2[C@@H](O)c1ccnc2ccc(OC)cc12,,,,,,,,,,,,,,8.05,,,,,,,
C=C[C@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,,,,,,,,,,,,,,,,,,,6.650000182721775,4.899998417198648,
C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,,,,,,,,,,,,,,8.0,,,,,,,
C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccc(OC)cc12.Cl.O,,,,,,,,,,,,,,,,,,,8.0,,
C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1ccnc2ccccc12,,,,,,,,,,,,,,5.9,,,,,5.8999999405512416,,6.300000202445418
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12,,,7.46628706,,,7.814363423038089,4.552841968657781,,,8.007062321345803,4.50599854962388,,4.5,7.319375,4.716666666666666,,,,,,
C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,,,,,,,,,,,,,,5.215,,,,,,,
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,,,4.907063575,,,,,4.860029658404407,,5.660032085297399,,,,5.61,,,,,,,
C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12.Cl.O.O,,,,,,,,4.348864512263225,4.198864633756791,5.698861444284984,4.448864857638396,,,,,,,,,,
C=C[C@H]1CN2CC[C@H]1C[C@H]2c1[nH]c2ccccc2c1CCO,,,,,,,,,,,,,,,4.5,,,,,,
C=C[C@](C)(O)CCC1C(=C)CC(O)C2C(C)(C)CCCC12C,,,,,,,,,,,,,,,5.8,,,,,,
C=C[C@](C)(O)CCC1C(=C)CC(OC(C)=O)C2C(C)(C)CCCC12C,,,,,,,,,,,,,,,5.6,,,,,,
C=C[C@](C)(O)CCC1C(=C)CCC2[C@@](C)(CO)CCC[C@@]12C,,,,,,,,,,,,,,,5.6,,,,,,
C=C[C@](C)(O)CC[C@@H]1[C@@]2(C)CCCC(C)(C)[C@@H]2CC[C@@]1(C)O,,,,,,,,4.448864857638396,5.298863933907473,4.198864633756791,5.229361507616468,,,,,,,,,,
C=C[C@]1(C)CC(=O)[C@@]2(O)[C@@]3(C)C(O)CCC(C)(C)C3C(O)C(OC(C)=O)[C@@]2(C)O1,,,,,,,,,,,,,,,4.6,,,,,,
C=C[C@]1(C)C[C@@H](OC(=O)CSCCN(CC)CC)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,,,,,,,,,,,,,,,5.8,,,,,,
C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,,,,,,,,,,,,,,,5.34,,,,,,
C=C[C@]1(C)C[C@@H](OC(=O)CSc2cccc(CO)c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,,,,,,,,,,,,,4.96,,5.715,,,,,,
C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccccc2NC(=O)Cn2cc(CN(C)C)nn2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,,,,,,,,,,,,,,,5.21,,,,,,
C=C[C@]1(C)C[C@@H](OC(=O)CSc2ccccn2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,,,,,,,,,,,,,,,5.885,,,,,,
C=C[C@]1(C)C[C@@H](OC(=O)CSc2cncc(CO)c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,,,,,,,,,,,,,,,6.645,,,,,,
C=C[C@]1(C)C[C@@H](OC(=O)CSc2cncc(N)c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,,,,,,,,,,,,,,4.77,7.109999999999999,,,,,,
C=C[C@]1(C)C[C@@H](OC(=O)CSc2cncc(NC(=O)CN3CCC(O)CC3)c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,,,,,,4.950781977329818,,,,,,,,4.95,5.755,,,,,,
C=C[C@]1(C)C[C@@H](OC(=O)CSc2cncc(NC(=O)CN3CCCC(O)C3)c2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,,,,,,,,,,,,,,,5.9399999999999995,,,,,,
C=C[C@]1(C)C[C@@H](OC(=O)CSc2nc(N)n(C(=O)c3ccc(C)cc3)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,,,,,,,,,,,,,,,5.4,,,,,,
C=C[C@]1(C)C[C@H](OC(=O)CO)[C@@]2(C)[C@H](C)CC[C@@]3(CCC(=O)[C@@H]32)[C@H](C)[C@H]1O,,,,,,,,,,,,,,,5.5,,,,,,
C=C[C@]1(C)C[C@H](OC(=O)CO)[C@@]2(C)[C@H](C)CC[C@@]3(CCC(=O)[C@H]32)[C@H](C)[C@H]1O,,,,,,,,,,,,,,,,,,,,5.499999678657065,
C=C[Si](OC(C)=O)(OC(C)=O)OC(C)=O,,,,,,,,,,4.198864633756791,4.3988649544426,,,,,,,,,,
C=C[Si](OC)(OC)OC,,,,,,,,4.416520102856445,,,,,,,,,,,,,
C=C[Si](OCC)(OCC)OCC,,,,,,,,,,,4.098864931407043,,,,,,,,,,
C=C[Si](OCCOC)(OCCOC)OCCOC,,,,,,,,,,4.493519321239549,4.472628308513226,,,,,,,,,,
C=C[Si]1(C)O[Si](C)(C=C)O[Si](C)(C=C)O[Si](C)(C=C)O1,,,,,,,,4.306118789647335,,,,,,,,,,,,,
C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)C(CCC(=O)O)=C4C)c(C)c3C=C,,,,,,,,,,,,,,,,,5.200000237109354,5.200000237109354,4.59999938302362,,
C=Cc1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)[O-])C(CCC(=O)[O-])=C4C)c(C)c3C=C.[Na+].[Na+],,,,,,,,,,4.760030197409634,,,,,,,,,,,
C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC.C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)OC)c(CCC(=O)O)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,,,,,,,,,,,,,,,,,5.40000018605658,5.899998417198649,5.200000237109354,5.0,5.899998417198649
C=Cc1cc(-c2ccc(NS(=O)(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)ccn1,,,,,,,5.346787486224656,,,,,,,6.16,5.35,,,,,,
C=Cc1ccc(O)c(OC)c1,,,,,,,,4.448864857638396,4.498865393540615,4.248864914695038,4.698865786166042,,,,,,,,,,
C=Cc1cccc(C)c1,,,,,,,,,,4.15313364341736,,,,,,,,,,,
C=Cc1cccc(CCl)c1,,,,,,,,4.037451679064692,,,,,,,,,,,,,
C=Cc1ccccc1C=C,,,,,,,,,3.6971281639323097,4.200000237109354,,,,,,,,,,,
C=Cc1ccncc1,,,,,,,,4.198864633756791,,,,,,,,,,,,,
C=Cn1ccnc1P(=S)(c1nccn1C=C)C1CCCCC1,,,,,,,,,,,,,4.95,,5.9,,,4.949999401714239,,5.899998417198648,5.450000476425332
C=O.C[C@@H]1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)=O)c1,,,,,,,,,,,,,,,,,,,,5.300000202445418,
C=c1[nH]/c(=C/c2ccc(OC)c(OC)c2)c(O)c1C(=O)OCC,,,,,,,,,,,,5.05,,,4.8,,,,,,
C=c1[nH]/c(=C\c2cc(OC)c(OC)c(OC)c2)c(O)c1C(=O)OCC,,,,,,,,,,,,4.85,,,4.75,,,,,,
C=c1[nH]c2cccc3ccc(C(C)=O)c([nH]1)c32,,,,,,,,,,,,6.6,,,,,,,,,
C=c1[nH]c2ccccc2/c1=C\c1nc(-c2ccc(C(F)(F)F)cc2)oc1O,,,,,,,,,,,,6.05,4.9,,4.55,,,,,,
C=c1[nH]n(-c2ccccc2)c(=O)/c1=C\c1c(C)[nH]n(-c2ccccc2)c1=O,,,,,,,,,,,,,5.6,,,,,,,,
C=c1c(=Cc2[nH]c(=O)n(Cc3ccc(Cl)cc3)c2O)cc(C)n1CC,,,,,,,,,,,,6.45,,,5.8,,,,,,
C=c1c(=Cc2s/c(=N/c3ccc(C(=O)OC)cc3)n(C)c2O)cc(C)n1-c1cccnc1,,,,,,,,,,,,,5.35,5.05,5.5,,,,,,
C=c1c(=Cc2sc(=O)n(CC(=O)Nc3ccc(C)c(C)c3)c2O)cc(C)n1CC,,,,,,,,,,,,5.05,5.8,,6.0,,,,,,
C=c1c(=Cc2sc(=O)n(CC(=O)Nc3ccc4c(c3)OCO4)c2O)c2ccccc2n1C,,,,,,,,,,,,5.5,,5.55,6.7,,,,,,
C=c1c(=Cc2sc(=S)[nH]c2O)cc(C)n1C,,,,,,,,,,,,5.3,5.9,,4.6,,,,,,
C=c1c(=Cc2sc(=S)n(Cc3ccco3)c2O)cc(C)n1-c1cccnc1,,,,,,,,,,,,5.5,5.3,4.9,5.0,,,,,,
C=c1c(C(=O)OC)c(O)/c(=C\c2ccc(CNC(=O)C(=O)OCC)o2)n1-c1ccc(F)cc1,,,,,,,,,,,,,,,4.65,,,,,,
C=c1c(C(=O)OC)c(O)/c(=C\c2ccc(CNC(=O)C(=O)OCC)o2)n1-c1ccccc1,,,,,,,,,,,,,6.55,,4.75,,,,,,
C=c1c(N)c(O)c2c(c1O)N1CC3NC3[C@@]1(OC)C=2COC(N)=O,,,,,,,,,,,,,,,4.4,,,,,,
C=c1c(N)c(O)c2c(c1O)N1C[C@H]3[C@H](N3C)C1(OC)C=2COC(N)=O,,,,,,,,,,,,,,4.03,,,,,,,
C=c1c(O)c(O)cc2c1=CC=C1[C@]2(C)CC[C@@]2(C)C3C[C@](C)(C(=O)OC)CC[C@@]3(C)CC[C@@]12C,,,,,,,,,,,,,,,4.5,,,,,,
C=c1c(O)c(O)cc2c1=CC=C1[C@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)O)CC[C@@]3(C)CC[C@@]12C,,,,,,,,,,,,,,,4.6,,,,,,
C=c1c(O)ccc(NOC(=O)/C=C/c2ccccc2)c1=C,,,,,,,,,,,,4.85,,,,,,,,,
C=c1c(O)ccc(NS(=O)(=O)c2ccc(OC)cc2)c1=C,,,,,,,,,,,,4.85,5.65,4.6,5.7,,,,,,
C=c1cc(C)[nH]c1=Cc1c(O)[nH]c2ccccc12,,,,,,,,,,,,6.1,5.6,6.4,5.1,,,,,,
C=c1cc(O)cc(O)c1=c1c(N)cc2c(c1=C)Nc1c(C)cc(O)cc1O2,,,,,,,,,,,,,,,4.4,,,,,,
C=c1cc2[nH]c(=O)/c(=C\c3ccc(OCCOc4ccc(C)cc4)c(OC)c3)c(=N)n2o1,,,,,,,,,,,,,,,4.95,,,,,,
C=c1cc2[nH]c(=O)/c(=C\c3ccc(OCCOc4ccccc4OC)c(OC)c3)c(=N)n2o1,,,,,,,,,,,,,,5.2,,,,,,,
C=c1ccsc1=Cc1sc(=O)n(CC(=O)N2CCOCC2)c1O,,,,,,,,,,,,5.1,,,,,,,,,
CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,,,,,,,,,,,,,,5.6,,,,,,,
CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,,,,,,,,,,,,5.5,,6.4,,,,,,,
CC#CC(C)C(OCOC)C(CC(C)Cc1cc(Br)cc(OCc2ccccc2)c1OC)OC,,,,,,,,,,,,,,,5.5,,,,,,
CC#CC(CC(=O)O)c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1F,,,,,,,,,,,,,4.55,,,,,,,,
CC#CCCCC(=O)Nc1cc(OC)nc(OC)n1,,,,,,,,,,,,6.45,4.95,4.8,4.85,,6.450000476425332,4.949999401714239,4.800000874803203,4.849999245077862,4.899998417198648
CC#CCCCC(=O)Nc1ccc(C(=O)O)cc1,,,,,,,,,,,,4.55,4.4,,,,4.550000451689026,4.40000018605658,,,
CC#CCCN1CCC(Cc2nc(-c3ccc(F)cn3)no2)CC1,,,4.969772243,,,,,,,,,,,,,,,,,,
CC#CCNC(=O)Nc1ccc(Cl)c(-n2nnnc2C2CC2)c1,,,,5.167533805,,,,,,,,,,,,,,,,,
CC#CCOC(=O)C1=CCCN(C)C1,,,,,,,,,,,,4.8,,4.5,,,,,,,
CC#CCOC(=O)C1=CCCN(C)C1.Cc1ccc(S(=O)(=O)O)cc1,,,,,,,,,,,,,,,,,4.800000874803203,,4.499999678657065,,
CC#CCOC(=O)c1c(C)nc2sc3c(c2c1N)CC[C@@H](O)C3,,,,,,,,,,,,7.6,4.8,4.5,5.5,,7.59999938302362,4.800000874803203,4.499999678657065,5.499999678657065,4.59999938302362
CC#CCOCC/C=C1/c2ccccc2C(OC)C1C,,,,,,,,,,,,,,,5.4,,,,,,
CC#CCOc1ccc2cc(C(O)(c3ccc(Br)cc3)c3cccnc3)oc2c1,,,,,,,,,,,,,5.31,,5.47,,,,,,
CC#CCOc1ccc2cc(C(c3ccc(C#N)cc3)n3cncn3)oc2c1,,,,,,,,,,,,5.54,,,,,,,,,
CC#CCOc1cccc2c1C(=O)N(C1CCC(=O)NC1=O)C2=O,4.72899016,,,4.288646478,,,,,,,,,,,,,,,,,
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cc(Cl)c3ccccc3n2)c1=O,,,,,,,,,,,,,,,4.85,,,,,,
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Br)ccc3n2)c1=O,,,,,,,,,,,,,,,4.1,,,,,,
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(C)ccc3n2)c1=O,,,,,,,,,,,,,,,4.33,,,,,,
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(Cl)ccc3n2)c1=O,,,,,,,,,,,,,,,4.04,,,,,,
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(F)ccc3n2)c1=O,,,,,,,,,,,,,,,4.23,,,,,,
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3cc(OC)ccc3n2)c1=O,,,,,,,,,,,,,,,4.38,,,,,,
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(Cl)cc3n2)c1=O,,,,,,,,,,,,,,,4.34,,,,,,
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccc(F)cc3n2)c1=O,,,,,,,,,,,,,,,4.26,,,,,,
CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2ccc3ccccc3n2)c1=O,,,,,,,,,,,,,,,4.01,,,,,,
CC#C[C@@H](CC(=O)O)c1ccc(OC[C@H]2COc3ccc(Cl)cc3O2)cc1,,,,,4.218244625347531,,,,,,,,4.22,,,,,,,,
CC#C[C@@H](c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1)[C@H]1OC(=O)NC1=O,,,,,5.619788758288394,,,,,,,,,,,,,,,,
CC#C[C@@H](c1ccc(Oc2ccc(C(F)(F)F)cc2OC(F)F)cc1)c1oc(=O)[nH]c1O,,,,,,,,,,,,,5.62,,,,,,,,
CC#C[C@@]1(O)CC[C@@H]2C3=C(C4=C(CC3)CC(=O)CC4)[C@@H](c3ccc(N(C)C)cc3)C[C@]21C,,,,,,,,,,,,,5.1,4.5,,,,,,,
CC#C[C@@]1(O)CC[C@H]2C3=C(C4=C(CC3)CC(=O)CC4)[C@H](c3ccc(N(C)C)cc3)C[C@]21C,,,,,,,,,,,,4.9,5.4,4.9,6.099999999999999,,,,,,
CC#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](c3ccc(N(C)C)cc3)C[C@]21C,,,,,,,,,,,,,,,,,4.899998417198648,5.40000018605658,4.899998417198648,6.100000128334196,4.800000874803203
CC#C[C@]1(O)CC[C@H]2C3=C(C4=C(CC3)CC(=O)CC4)[C@@H](c3ccc(N(C)C)cc3)C[C@@]21C,,,,,,,,,,,,,5.31,,5.175,,,,,,
