SMILES,pic50_cyp2c9,pic50_cyp2d6,pic50_cyp3a4,censored_cyp2c9,censored_cyp2d6,censored_cyp3a4
C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(CC2CC2)S1(=O)=O,,,6.7447274948966935,,,False
CCCNC(=O)c1ccc2cc(C(O)(c3c[nH]cn3)C(C)C)ccc2c1,,,5.468521082957745,,,False
C/C1=C\CC(C)(C)/C=C/C(=O)/C(C)=C/CC1,,,4.661543506395395,,,False
O=c1ccc2c(O)c3ccoc3cc2o1,,,4.603451962012868,,,False
CC(=O)c1sc(NC(=O)N[C@@H]2CCN(CC3CC3)C[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,,6.036212172654444,,,False,
O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccc2cc(F)ccc2c1)c1ccccc1C(=O)N1CCCCCC1,,5.522878745280337,,,False,
CCS(=O)(=O)N1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,6.455931955649724,4.886056647693163,,False,False,
Cc1cccc2nc(NC(=O)c3cccc(C(F)(F)F)c3)n([C@@H]3CCCCN(C(=O)/C=C/CN(C)C)C3)c12,4.75448733218585,4.777283528852417,,False,False,
N[C@@H](CC(=O)N1CCC[C@H]1COc1ccnc(C(F)(F)F)n1)Cc1cc(F)c(F)cc1F,,5.769551078621726,,,False,
O=C(N[C@H](CC1CC1)c1ccccn1)c1ccc2[nH]nc(-c3ccc(N4[C@H]5CC[C@H]4CC(O)C5)cc3)c2c1,,,5.886056647693163,,,False
O=C(Nc1ccncc1-c1cccc(Cl)c1)c1cnn2cccnc12,,,6.698970004336019,,,False
CCCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n1cc([C@@](C)(NCc2ccn3nccc3n2)C2CCCC2)nn1,,,6.580044251510242,,,False
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)cn1,,4.522878745280337,,,False,
CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1,,5.0,,,False,
C[C@H]1C(=O)N(c2ccc(S(=O)(=O)C(F)(F)F)cc2)C(=O)N1Cc1ccnc2ccccc12,6.154901959985743,,,False,,
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,5.698970004336019,,6.045757490560675,False,,False
NCC#Cc1cnccc1-c1ccoc1,,5.337242168318426,,,False,
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NCCc4ncn(C)c4Cl)cc[nH]c3=O)nc12,,,5.721246399047171,,,False
SCc1ccc(-c2cccnc2)o1,6.136677139879544,,,False,,
COc1ccc(-c2nc(CCOc3cccc(C[C@@H]4C(=O)N(c5ccc(C(C)(C)C)cc5)[C@@H]4C(=O)O)c3)c(C)o2)cc1,,,4.920818753952375,,,False
Cc1cc(-n2ccnc2)cc2nc(-c3c(NCc4ccccn4)cc[nH]c3=O)[nH]c12,,,7.096910013008056,,,False
O=C(CCc1ccc(CN2CCCCC2)cc1)N1CCC(Cc2c[nH]cn2)CC1,,5.522878745280337,,,False,
Cn1c(=O)cc(Nc2cc(C(=O)NC3CC3)ccc2Cl)c2cnn(-c3ccc(F)cc3F)c21,,4.6439741428068775,,,False,
COc1cncc(-c2ccc(CN3CCC4(CC3)C(=O)N(c3cccc(OC)c3)C(=O)N4Cc3ccccc3F)cc2)c1,,,5.698970004336019,,,False
CCOc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1,,,7.096910013008056,,,False
COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc3c(c2)OCO3)cc(OC)c1OC,,,6.0,,,False
CC(=O)NCCc1ccccc1-c1onc([C@H]2CNCC[C@]2(C(N)=O)c2ccc(F)c(F)c2)c1Br,,,4.443697499232712,,,False
CN(C)CCN1C(=O)CCc2cc(NC(=N)c3cccs3)ccc21,,4.913640169325252,,,False,
CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(F)cc(F)cc3[nH]2)o1,,,6.0,,,False
Cc1cccc(C(=O)N2CCC(=CC#Cc3cccc(C)n3)CC2)c1,,,5.214670164989233,,,False
COc1cccc(CCN(Cc2ccccc2-c2ccc(CN3C[C@@H](C)N[C@@H](C)C3)cc2)C(=O)NC2CCCCC2)c1,,,6.522878745280337,,,False
O=C(NCc1ccc(Cl)cc1Cl)N1CCC(Oc2ccccc2)CC1,5.853871964321762,,,False,,
Cc1cc2cc(/N=C(/NC(=O)c3cccnc3)N[C@H]3CCCCN(CC(=O)N4CCCC4)C3=O)ccc2o1,,,6.522878745280337,,,False
Cc1cc(Cl)cc2c(-c3ccccc3)c(C(=O)O)c(N3CCCCC3)nc12,4.920818753952375,4.376750709602099,,False,False,
OC1(c2ccncc2)CCCc2cc(-c3ccc(F)cc3)ccc21,,,5.057644650292323,,,False
Cc1c(-c2noc(-c3ccc(OC(C)C)c(C#N)c3)n2)ccc2c1CCN(C(CO)CO)C2,5.366531544420414,,,False,,
COc1cccc(CC(=O)Nc2nc(-c3ccncc3)cs2)c1,,,6.1249387366083,,,False
CS(=O)(=O)NC[C@@H]1CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,,4.847711655616943,,,False,
Cc1cc(-c2cc(-c3nnc[nH]3)c3nc(C)n(-c4ccnc5c(F)ccc(F)c45)c3c2)ccn1,,,4.721246399047171,,,False
N#Cc1ccc(Cl)cc1O[C@H](CCN)c1ccccc1,,6.3979400086720375,,,False,
N[C@H]1CC[C@H](CCNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)CC1,,,5.045757490560675,,,False
NC(=O)C(Nc1c(Nc2ccncc2)c(=O)c1=O)c1cccc(O)c1,5.187086643357144,,,False,,
CC(C)(c1cc(-c2cccc(-c3ccc(C(=O)NC4CC4)[n+]([O-])c3)c2)c2ncccc2c1)S(C)(=O)=O,5.3979400086720375,,,False,,
N=C(N)NC(=O)c1ccc(C2CCN(C(=O)c3cccnc3)CC2)c(C(F)(F)F)c1,4.886056647693163,,,False,,
O=C(O)c1ccccc1Oc1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,4.6700000181810175,4.0,4.0,False,True,True
CC(=O)c1sc(NC(=O)N[C@@H]2CN(C3CCN(C(C)=O)CC3)CC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,,5.958607314841775,,,False,
Cc1cccc(C)c1CNc1nccc2c1cc(C)n2C,,,5.431798275933005,,,False
CN[C@@H](Cn1c(=O)c(-c2cccc(OCCCOCC(=O)O)c2F)c(C)n(Cc2c(F)cccc2C(F)(F)F)c1=O)c1ccccc1,,,4.657577319177793,,,False
Cc1ccc(F)cc1CN(c1ccc(C#N)c(Cl)c1)[C@H]1CCN(C(=O)OC(C)C)C1,5.958607314841775,4.823908740944319,,False,False,
Fc1cc(OC(F)(F)C(F)F)cc([C@@](Cc2ccccc2)(Nc2nc3cc(F)cc(F)c3[nH]2)c2ccc(Cl)cn2)c1,4.823908740944319,4.3979400086720375,4.667561540084394,False,False,False
O=C(Nc1ccc(Cl)cc1)Nc1ccc(-c2ccnc3[nH]cnc23)cc1,,,6.508638306165727,,,False
COc1cccc(-c2cn(Cc3c(F)cccc3S(C)(=O)=O)c(=O)n(C[C@H](N)c3ccccc3)c2=O)c1F,,,6.42021640338319,,,False
Cc1cn(-c2ccc3c(c2)NC(=O)c2ccc(Cc4ccccc4)nc2N3)cn1,,,6.823908740944319,,,False
CCN(CC)C(=O)c1ccc(C2=CC3(CCCNC3)Oc3ccccc32)cc1,,5.657577319177793,,,False,
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(-c3nccs3)cc2)c2ccc(OCc3ccccn3)cc12,,8.397940008672037,8.853871964321762,,False,False
NC[C@H]1CC[C@H](CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CC1,,4.920818753952375,,,False,
CC(O)(c1cccc(C(F)(F)F)c1)c1nc(-n2ccc(NC(=O)c3cscn3)cc2=O)c[nH]1,5.522878745280337,,,False,,
O=C(N[C@@H](Cc1ccccc1)CN(Cc1c[nH]cn1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,,,7.180456064458131,,,False
COc1ccc2c(c1)C(C1CCCCC1)N(C(=O)CNC[C@@H](C)O)CC2,,5.431798275933005,,,False,
O=C(Nc1nc(C(F)(F)F)co1)C1c2ccccc2Oc2ccccc21,6.221848749616356,,,False,,
Cc1nc2c(NCc3ccccc3)cc(-n3ccccc3=O)cn2c1C,4.886056647693163,,,False,,
COc1cc(-c2nc3n(n2)CCO[C@H]3c2ccccc2C(F)(F)F)ccc1-n1cnc(C)c1,,,5.958607314841775,,,False
Cc1ccc(-c2cc(Br)ccc2OCc2ccc(F)cc2)n1-c1cccc(C(=O)O)c1,5.4089353929735005,,,False,,
Cn1cnc(CNc2cc(Br)c3ncc(C#N)c(Nc4ccc(F)c(Cl)c4)c3c2)c1,,,4.823908740944319,,,False
COc1cnc2c(NCc3nnc4ccc(-c5cc(F)c(F)c(F)c5)nn34)ccnc2c1,,,4.795880017344075,,,False
CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1,,,5.318758762624412,,,False
COc1ccc([C@H](C)NC(=O)COc2cc(C(F)(F)F)c3c(-c4ccccc4)nn(C)c3n2)cc1,5.301029995663981,,5.096910013008056,False,,False
O=S(=O)(c1ccccn1)c1ccc(OC(F)(F)F)cc1S(=O)(=O)N1CCC2(CC1)CC2NS(=O)(=O)C(F)(F)F,4.522878745280337,,,False,,
Cc1cccc2c1C(c1ccccc1)N(C(=O)CNC[C@@H](C)O)CC2,,5.251811972993799,,,False,
O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cn1)c1cc2ccncc2o1,6.698970004336019,,,False,,
Cc1ncn(-c2cc(Cl)c(C(=O)NC[C@@H](c3cccc(F)c3)c3nc4c(C)cc(Cl)cc4[nH]3)c(Cl)c2)n1,4.650139917807669,,,False,,
Cn1c(Sc2ccc(C(=O)NO)cc2)nnc1-c1cccs1,,,4.575118363368933,,,False
COCCCc1cc(CN(C(=O)[C@@H](CN)Cc2ccc(CCCOc3c(Cl)cc(C)cc3Cl)cc2)C2CC2)cc(OCCOC)c1,,,5.886056647693163,,,False
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(NCCN(C)C)oc2c1,,,6.698970004336019,,,False
CC(C)(O)c1ccc(-c2cccc(-n3cc(C(=O)NC4CC4)c(=O)c4cccnc43)c2)c[n+]1[O-],4.229147988357855,,,False,,
N#Cc1c[nH]c2ccc(C3(Cc4ccccc4)CCNC3)cc12,,6.096910013008056,,,False,
CC(C)(C#N)c1cnc(N2CCN(C(=O)[C@@H]3CCCC[C@H]3C(=O)NC3(C#N)CC3)CC2)s1,5.499999678657065,,5.40000018605658,False,,False
CCCCNc1nc(N)nc2cccc(C(=O)NC)c12,5.096910013008056,,,False,,
CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C)CC4)cn3)ncc2Cl)c1,,,4.503070351926786,,,False
CC(C)N(C)[C@H](C)[C@@H](c1ccc2cc(OCC(C)(C)C(=O)O)ccc2c1)n1ccnc1,,,6.3979400086720375,,,False
Cc1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1,,,9.0,,,False
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NCC(F)(F)F)C2,,,5.721246399047171,,,False
N#Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1,,,6.221848749616356,,,False
Clc1cn(-c2ccc3c(c2)CCc2cn(Cc4ccccc4)nc2N3)cn1,,,6.522878745280337,,,False
CNCc1cc(=O)oc2cc(OC)ccc12,,5.0,,,False,
C[C@H](NC(=O)[C@H]1NCC[C@@H]1O)c1ccc(-c2noc(CCC3CCCCC3)n2)cc1,,,5.366531544420414,,,False
COCCN(CC(=O)N(C)C(CN1CCCC1)c1ccc(-c2ccc(C(N)=O)cc2)cc1)c1ccc(Cl)c(Cl)c1,,5.207608310501746,5.585026652029182,,False,False
CC(=O)c1sc(NC(=O)N[C@@H]2CCN(C(=O)C3CCOCC3)C[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,,5.920818753952375,,,False,
O=CN1CCC(Oc2ccc(-c3n[nH]c4ccc(C(=O)NC(c5ccccn5)C5CC5)cc34)cc2)CC1,,,5.823908740944319,,,False
Cc1cc(NCc2ccccc2C(F)(F)F)c2cccc(C(N)=O)c2n1,,,4.900000142057633,,,False
CC(C)c1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)co1,4.853871964321762,,,False,,
COc1cc2c(cc1OC)CN(C(=O)C13CC4CC(C1)CC(c1ccc(OCC(=O)Nc5cccc6cccnc56)cc1)(C4)C3)CC2,,,5.546681659952962,,,False
Nc1nc(N)c2c(OCC3CCN(Cc4ccccc4F)CC3)cccc2n1,,5.027797161620936,,,False,
O=C(Cn1c(=O)oc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCOCC1,,5.455931955649724,5.886056647693163,,False,False
COC(=O)c1ccccc1NC(=O)COc1ccc(C23CC4CC(CC(C(=O)N5CCc6cc(OC)c(OC)cc6C5)(C4)C2)C3)cc1,,,5.421360790031928,,,False
O=C(N[C@@H](Cc1ccccc1)CN(Cc1cccnc1)C[C@H](Cc1ccccc1)NC(=O)OCc1nccs1)OCc1cncs1,,,7.180456064458131,,,False
COc1cnc2c(NCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,,,4.3872161432802645,,,False
C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,,,5.568636235841012,,,False
O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,5.698970004336019,,,False,,
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCC2CNCCO2)cc1F,,,4.698970004336019,,,False
c1nc(CC2CCN(CCCOc3ccc(CN4CCCCC4)nc3)CC2)c[nH]1,,5.522878745280337,,,False,
CNc1cc(C)cc(N2CCC(C(=O)NCc3ccccc3C(F)(F)F)CC2)n1,4.958607314841775,,,False,,
O=C(NCCc1ccc(CN2CCCC2)cc1)c1ccc(-c2ccc(Cl)cc2)cc1,,6.301029995663981,,,False,
Cc1ccc(Sc2ccccc2N2CCNCC2)cc1,4.3979400086720375,5.568636235841012,4.795880017344075,False,False,False
CC(=O)c1sc(NC(=O)N[C@@H]2CN(C)CC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)nc1C,,5.130768280269024,,,False,
Cc1nnc2sc(C(=O)NCc3ccc(-c4ccc(F)nc4)cc3)c(N)c2c1C,,,4.6020599913279625,,,False
CC(C)C[C@H](NCCO)c1cccc(F)c1N1CCN(C(=O)[C@@H](Cc2ccc(Cl)cc2Cl)N2CCCC2=O)CC1,,,6.318758762624412,,,False
[O-][S+](Cc1ccccn1)c1nc2ccccc2[nH]1,,,4.0,,,True
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,4.546681659952962,,6.414539270491499,False,,False
Cc1cc(C[C@@H](NC(=O)N2CCC(N3Cc4cccc(F)c4NC3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc2cn[nH]c12,,,4.585026652029182,,,False
CCCOc1nc(N2C[C@H]3C(=O)N(C)C(=N)N[C@@]3(c3cc(-c4cccc(C#N)c4)cs3)C2)ncc1F,,,5.920818753952375,,,False
CN(C)Cc1ccc(/C=C/c2n[nH]c3cc(/C=C4/C(=O)Nc5ccccc54)ccc23)cc1,,5.050609993355087,,,False,
CCc1cccc(NC(=O)c2cc(Oc3cncnc3)cc(C)n2)n1,5.7447274948966935,,,False,,
C[C@@H](O)CNCC(=O)N1CCc2ccccc2[C@@H]1C1CCCCC1,,5.824875990832918,,,False,
NCC1=C(CN(C[C@H]2Cc3ccccc3CN2)[C@H]2CCCc3cccnc32)CCCC1,,6.7447274948966935,4.958607314841775,,False,False
O=S(=O)(Cc1ccc2c(c1)CCNCC2)c1ccc(N2CCCCC2)nc1,,5.958607314841775,,,False,
O=C(Nc1ccc(-c2ccnc3[nH]cnc23)cc1)Nc1cccc(F)c1,,,6.1487416512809245,,,False
COc1ncc(F)c(N2Cc3cn(-c4cccc(S(C)(=O)=O)c4)nc3[C@H]2C(C)C)n1,6.066512712151295,4.8958544494459915,,False,False,
CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O,,,4.3979400086720375,,,False
COc1cccc(-c2c(C)n(Cc3c(F)cccc3C(F)(F)F)c(=O)n(C[C@H](NCCCC(=O)[O-])c3ccccc3)c2=O)c1F,,,4.251811972993799,,,False
CC(=O)N[C@@H](C)/C=C/c1ccc(Oc2ccc3nc(C(C)(C)O)sc3c2Cl)nc1,4.769551078621726,,,False,,
Cc1cc(N2CCC(N(C)C)CC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,,,8.4089353929735,,,False
COc1ccccc1COCCCOc1ccc(N2C(=O)CNC[C@@H]2COc2ccc3c(c2)N(CCCO)CCC3)cc1,,,6.341988603342887,,,False
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,5.017728766960431,,,False,,
Cc1ncn(-c2cc(Cl)c(C(=O)NC[C@@H](c3cccc(F)c3)c3ccc4[nH]c(C)nc4c3)c(Cl)c2)n1,4.604673606930649,4.499626285646626,,False,False,
Cc1ccccc1[C@H](CC(=O)O)NC(=O)c1cc(OCC2CC2)n(-c2ccccc2F)n1,,,7.823908740944319,,,False
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(Cc1ccccc1)C2,,,6.045757490560675,,,False
CC[C@@H]1CCC[C@H](C2(CC(=O)N3CCC4(CCN4)CC3)CC2)N1S(=O)(=O)c1ccc(Cl)cc1,,,5.251811972993799,,,False
CCN1CCN(c2cc(N3CC[C@H]3C(=O)NCCc3ccc(C#N)nc3)nc(C(F)(F)F)n2)CC1,,,5.107905397309519,,,False
CN1C(=N)N[C@@]2(c3cc(Br)cs3)CN(c3ncc(F)cn3)C[C@H]2C1=O,,,6.045757490560675,,,False
CC(C)[C@@H]1c2nn(-c3ccc(CO)c(S(C)(=O)=O)c3)cc2CN1c1ncc(CO)c(C(F)(F)F)n1,6.30715308072277,,5.113509274827518,False,,False
O=C1COc2cc(Cl)c(Cl)cc2N1CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1,,5.318758762624412,6.136677139879544,,False,False
CCNc1nc2ccc(C(=O)N(C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)OCc3cncs3)CC(C)(C)O)cc2o1,,,7.013228265733755,,,False
N[C@H]1C[C@@H](N2Cc3cnc4nnc(C5CC5)n4c3C2)CC[C@@H]1c1cc(F)c(F)cc1F,,4.721246399047171,,,False,
CC(C)Cn1c(=O)n(C2CCN(C(=O)C3CCN(Cc4ccncc4)CC3)CC2)c2ccccc21,,5.721246399047171,5.823908740944319,,False,False
CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccc(F)cc1C#N,,7.301029995663981,,,False,
C[C@H](C1=C(CCN(C)Cc2ncco2)Cc2ccccc21)c1cnccn1,,,5.315154638355588,,,False
FC(F)(F)c1ccc(SCC(c2c[nH]cn2)C2CCNCC2)cc1,,5.022276394711152,4.769551078621726,,False,False
N#Cc1c[nH]c(C(=O)Nc2ccc(-c3ccncc3)cc2C2=CCCCC2)n1,,,7.060480747381382,,,False
Cc1cc(OCC(O)CNC(C)(C)Cc2cc3ccccc3[nH]2)ccc1S(C)(=O)=O,,7.3979400086720375,,,False,
CS(=O)(=O)N(c1ccccc1)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(C(F)(F)F)c2)cc(C2CCCC2)c1,,5.431798275933005,6.346787486224656,,False,False
O=C(O)c1ccc(NC(=O)[C@H](C2CCCCC2)n2c(-c3ccc(Cl)cc3)nc3ccccc32)c(C(F)(F)F)c1,4.552841968657781,4.443697499232712,4.309803919971486,False,False,False
CC1CCCCC1C(=O)N1CC(c2nc(-c3cccc(F)c3)no2)C1,,4.0,,,True,
Clc1ccc(CN(C2CCCCC2)C2CNC2)cc1,5.161780778092374,,,False,,
NCC(=O)N(Cc1cccnc1)c1ccc(-c2nc3ccccc3s2)cc1,,,4.884722408604098,,,False
CC[C@@H](Cn1cc(C)c2ccccc21)NS(=O)(=O)c1c(N)cc(Cl)cc1Cl,,,6.026872146400302,,,False
COc1cc(-c2ccc(F)c(C)c2)ccc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21,5.638272163982407,,,False,,
Cc1cc(C(=O)N[C@H]2CC[C@@H](NC(=O)c3cc(F)cnc3Oc3cccc(-c4ccc(O)cc4CN4CCOCC4)c3)CC2)nn1C,,,6.299997602857746,,,False
Cc1cc(Br)cc2[nH]c(-c3c(N[C@H](CO)Cc4ccccc4)cc[nH]c3=O)nc12,,,5.508638306165727,,,False
CN[C@@H](C)C(=O)N[C@@H]1C(=O)N(Cc2c(OC)ccc3ccccc23)c2ccc(C#N)cc2N(C(C)=O)[C@H]1C,,,4.7447274948966935,,,False
COc1cccc(CC(=O)Nc2nc(-c3ccnc(N)c3)cs2)c1,,,4.585026652029182,,,False
CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccc(F)c(F)c3[nH]2)o1,,,4.468521082957745,,,False
CC(C)(O)CC(=O)N[C@@H]1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,4.920818753952375,,,False,,
Clc1ccc(Cl)c(O[C@@H](c2ccccc2)[C@H]2CCNC2)c1Cl,,5.899998417198648,,,False,
C[C@@H](c1ccccn1)c1c(CCN(C)C)oc2ccccc12,,5.481486060122113,,,False,
CS(=O)(=O)Nc1cccc(CC(=O)Nc2nc(-c3c[nH]c4ncccc34)cs2)c1,,,5.080921907623926,,,False
O=C(Nc1cnc(-c2ccncc2)c(-c2cccnc2)n1)C1CC1,4.6020599913279625,,5.301029995663981,False,,False
O=S(=O)(CC[C@@H]1OCC[C@@]2(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]12)C[C@H]1CCCN1,,,6.0,,,False
CS(=O)(=O)c1ccc2c(c1)nc1n2C[C@H](N)[C@@H](c2cc(F)c(F)cc2F)C1,,5.823908740944319,,,False,
COC(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(Cl)c(-c2ccc(-c3ccc(-c4[nH]c([C@@H]5CCCN5C(=O)[C@@H](NC(=O)OC)C(C)C)nc4Cl)cc3)cc2)[nH]1)C(C)C,4.088309841246139,,,False,,
C[C@H](C1=C(CCN(C)CCF)Cc2ccccc21)c1cnccn1,,5.584192272364457,,,False,
O=C([O-])c1cccc(Cc2cc(Cl)ccc2OCc2ccc(Cl)cc2F)n1,5.096910013008056,,,False,,
CC(C)(CCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc21)CNCC1CCOCC1,,5.756961951313706,,,False,
C[C@H](CCN1CCC[C@@H](Cc2ccc(F)cc2)C1)NC(=O)Nc1cc(-c2nnnn2C)cc(C(C)(C)C(=O)O)c1,,4.769551078621726,,,False,
COc1nc(-c2csc(Nc3c4c(nn3CC(F)(F)F)CCC4)n2)ccc1-n1cnc(C)c1,4.958607314841775,,,False,,
CC(C)(c1cc(-c2cccc(CC(CO)c3ccc(S(C)(=O)=O)cc3)c2)c2ncccc2c1)S(C)(=O)=O,5.443697499232712,,,False,,
O=C(OC[C@H]1CCC[C@@H](C2CC2)N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,,,5.920818753952375,,,False
Cc1cc(-c2cnc3ccn(Cc4ncco4)c3c2)ccc1F,5.1487416512809245,,,False,,
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)OCc1cncs1)C(=O)c1ccc2nc(N)oc2c1,,,7.376750709602099,,,False
COc1cccc(CC(=O)Nc2cc(-c3ccncn3)cs2)c1,,,5.698970004336019,,,False
O=C(NCc1ccc(S(=O)(=O)C2CCN(C3CCOCC3)CC2)cc1)c1cc2ccncc2o1,6.522878745280337,,,False,,
COc1ccc2c(CC(C)(C)NCC(O)COc3ccccc3C#N)c[nH]c2c1,,6.376750709602099,,,False,
O=C(NCc1ccncc1)c1cnc(Nc2cccc(Cl)c2)nc1C(F)(F)F,6.045757490560675,,,False,,
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H]3[C@H]2O/C(=N\CCCSC)N3C)[C@](C)(OC)C[C@@H](C)C(=O)N[C@H](C)[C@@H](O)[C@]1(C)O,,,5.876148359032914,,,False
COc1ccc(CCCOC(Cn2ccnc2)c2ccc(OC)cc2)cc1,6.657577319177793,,,False,,
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(N)=O)ncn4-5)CC3)cccc2n1,,,4.094204119632131,,,False
O=C(Cn1c(CCc2cccc(F)c2F)nc(=O)c2cccnc21)N(Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1)C1CCN(c2ccncn2)CC1,7.0,,,False,,
Cc1ccc2c(N)noc2c1-c1ccc2c(N3CCOC[C@@H]3C)nncc2c1,,,4.920818753952375,,,False
COCCCOc1cc(C(=O)N(C[C@@H]2CNC[C@H]2NC(=O)OCC2CCCCC2)C(C)C)ccc1OC,,,5.468521082957745,,,False
CCN(CC(Cc1ccc(O)cc1)NC(=O)OCc1cncs1)CC(Cc1ccc(O)cc1)NC(=O)OCc1nccs1,,,7.040958607678906,,,False
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3c[nH]c4ncccc34)sc21,4.769551078621726,,,False,,
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,,5.319664486585436,,,False,
CS(=O)(=O)c1ccc(CN(C(=O)Cc2ccccc2)c2cc(F)cc(-c3nnn[nH]3)c2)cc1,6.537602002101044,,,False,,
C[C@@]1(c2cc(NC(=O)c3cnc(OCF)cn3)ccc2F)CCC(F)(F)C(N)=N1,,6.0,,,False,
CN1CC[C@H](N(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(Cl)c2)C1,5.958607314841775,,,False,,
O=C(O)CC1CCC2(CC1)CCN(c1ccc(-c3nc4cc(C(F)(F)F)ccc4[nH]3)cn1)CC2,,,5.1938200260161125,,,False
Nc1ncccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,,,4.698970004336019,,,False
CN(C)CCN(Cc1cccs1)c1ccccn1,,5.559657758757349,,,False,
NCCN(C(=O)c1ccc(F)cc1C(F)(F)F)c1ccc(OCc2ccc(Cl)cc2)cc1,,,8.0,,,False
COc1ncc(-c2cnc3[nH]cc(C(=O)c4c(F)ccc(NS(=O)(=O)c5cc(F)ccc5F)c4F)c3c2)cn1,5.301029995663981,,,False,,
