SMILES,pac50_cyp1a2,pac50_cyp2c19,pac50_cyp2c9,pac50_cyp2d6,pac50_cyp3a4,weight_cyp1a2,weight_cyp2c19,weight_cyp2c9,weight_cyp2d6,weight_cyp3a4
CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21.O=S(=O)(O)c1ccccc1,,,,7.0,,,,,1.0,
CN1CCCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,,4.59999938302362,,,,,0.15,,,
CN1CCCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,,,,6.59999938302362,5.100000128334196,,,,1.0,0.7
CN1CCCN=C1/C=C\c1cccs1.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,5.0,,,5.0,,0.7,,,0.7,
CN1CCC[C@@H](CC2c3ccccc3Sc3ccccc32)C1,,,,6.499999678657065,,,,,1.0,
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,,5.000000324307829,4.499999678657065,5.658333213712926,5.444443987424903,,1.0,0.4,1.0,1.0
CN1CCC[C@@H]1c1cccnc1.O=C(O)c1ccccc1O.O=C([OH2+])c1ccccc1O.O=C([OH2+])c1ccccc1O.O=C([OH2+])c1ccccc1O.[Cu],5.100000128334196,6.200000237109354,6.200000237109354,,5.40000018605658,0.15,1.0,1.0,,0.7
CN1CCC[C@H](OC(=O)C(c2ccccc2)c2ccccc2)C1,,,,5.499999678657065,,,,,0.7,
CN1CCC[C@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,,,,5.700000503883016,5.499999678657065,,,,0.7,0.7
CN1CCN(/C=N/C2=C(C#N)C(c3ccccc3)C3=C(CC(C)(C)CC3=O)O2)CC1,,4.700000503883016,4.849999245077862,,,,0.7,0.7,,
CN1CCN(C(=O)O[C@@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,4.40000018605658,4.800000874803203,,4.800000874803203,,0.15,0.7,,0.7,
CN1CCN(C(=O)c2ccc(-n3cccc3)cc2)CC1,4.59999938302362,4.59999938302362,,4.800000874803203,,0.15,0.15,,0.15,
CN1CCN(C(=O)c2ccc(COc3ccc(C(C)(C)C)cc3)o2)CC1,4.899998417198648,4.59999938302362,4.499999678657065,5.349999603463148,,0.7,0.15,0.4,0.7,
CN1CCN(C(=O)c2ccc3c(=O)n4c(nc3c2)CCCCC4)CC1,,5.0,,,,,0.7,,,
CN1CCN(C(c2ccccc2)c2ccccc2)CC1,,,,5.100000128334196,,,,,0.7,
CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1,4.700000503883016,5.40000018605658,,7.40000018605658,4.499999678657065,0.7,1.0,,1.0,0.7
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,4.849999646000926,4.59999938302362,4.40000018605658,4.923529979198317,4.499999678657065,0.7,0.4,0.15,1.0,0.7
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1.O=C(O)CCC(=O)O,5.1363633150207,,4.899998417198648,4.749999839328532,4.59999938302362,0.7,,0.4,0.7,0.7
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,5.100000128334196,,,4.499999678657065,,0.4,,,0.7,
CN1CCN(CC(=O)N2c3ccccc3Sc3cc4ccccc4cc32)CC1,,,,5.499999678657065,5.40000018605658,,,,0.7,0.7
CN1CCN(CC/C=C2\c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,,,,4.499999678657065,4.899998417198648,,,,0.7,0.7
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,6.100000118554677,4.926085596911981,,5.850000251941508,4.9000004374016015,1.0,1.0,,1.0,0.7
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,5.79999969151181,5.541177039927755,,6.250000157195388,4.981818812127645,1.0,0.7,,1.0,0.7
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1.CS(=O)(=O)O.CS(=O)(=O)O,4.899998417198648,,,5.200000237109354,5.59999938302362,0.7,,,1.0,1.0
CN1CCN(CCCNC(=O)c2ccc(CSCc3cccc(Cl)c3)o2)CC1,,,,5.0,4.650000220873455,,,,0.7,0.15
CN1CCN(CCc2ccc(Cl)c(Cl)c2)CC1,4.59999938302362,,,4.899998417198648,,0.7,,,0.7,
CN1CCN(Cc2nc3cccc4c3c([n+]2[O-])-c2ccccc2-4)CC1,5.899998417198649,,,,5.40000018605658,0.7,,,,0.7
CN1CCN(NC(=O)CN2C(=O)/C(=C/c3c(Cl)cccc3Cl)SC2=S)CC1,,5.349999603463148,,,4.849999245077862,,0.7,,,0.7
CN1CCN(NC(=O)c2ccc(F)cc2)CC1,,,,5.100000128334196,,,,,0.7,
CN1CCN(NC(=O)c2cccc(F)c2)CC1,,4.40000018605658,6.450000476425332,4.40000018605658,,,0.15,0.4,0.15,
CN1CCN(S(=O)(=O)c2cc([N+](=O)[O-])ccc2N2CCCCCC2)CC1,4.59999938302362,6.200000237109354,,,6.100000128334196,0.15,1.0,,,0.7
CN1CCN(S(=O)(=O)c2ccc3[nH]cc(C(=O)O)c(=O)c3c2)CC1,,4.650000220873455,,,,,0.7,,,
CN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,,5.40000018605658,,5.700000503883016,,,0.7,,1.0,
CN1CCN([C@@H]2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,4.899998417198648,4.59999938302362,,6.40000018605658,4.700000503883016,0.7,0.4,,1.0,0.7
CN1CCN(c2cc(-c3ccc(N(C)C)cc3)ncn2)CC1,5.59999938302362,,,,,0.7,,,,
CN1CCN(c2cc(-c3ccccc3C(F)(F)F)ncn2)CC1,4.899998417198648,5.0,,,,0.7,0.7,,,
CN1CCN(c2cc(-c3ccccc3Cl)ncn2)CC1,4.700000503883016,4.899998417198648,,,,0.7,0.7,,,
CN1CCN(c2cc(-c3ccoc3)ncn2)CC1,4.899998417198648,,,,,0.7,,,,
CN1CCN(c2cc(N3CCCC3)c([N+](=O)[O-])cc2F)CC1,6.450000476425332,5.100000128334196,7.0,4.849999245077862,,1.0,0.7,0.4,0.7,
CN1CCN(c2ccc([N+](=O)[O-])c(N/N=C3\CN4CCC3CC4)c2)CC1,,5.149999867728904,8.0,,,,1.0,0.4,,
CN1CCN(c2ccc([N+](=O)[O-])c3[nH]o[n+](=O)c23)CC1,6.40000018605658,,,,,0.7,,,,
CN1CCN(c2ccc([N+](=O)[O-])cc2C(=O)c2ccc(Br)cc2)CC1,4.899998417198648,5.049999969853415,4.700000503883016,4.849999245077862,5.0,0.7,0.7,0.15,0.7,0.7
CN1CCN(c2ccc([N+](=O)[O-])cc2NC(=O)c2ccccc2Cl)CC1,,,,4.749999855918706,,,,,0.15,
CN1CCN(c2ccc3ccccc3n2)CC1,5.294117458033568,,,,,1.0,,,,
CN1CCN(c2ccnc(-c3ccc(N(C)C)cc3)n2)CC1,6.100000128334196,,,,4.800000874803203,1.0,,,,0.7
CN1CCN(c2ccnc(-c3cccc(NS(C)(=O)=O)c3)n2)CC1,4.899998417198648,4.59999938302362,,,4.59999938302362,0.7,0.15,,,0.7
CN1CCN(c2ccnc(-c3ccccc3C(F)(F)F)n2)CC1,5.300000202445418,5.300000202445418,,4.59999938302362,5.200000237109354,0.7,0.7,,0.15,0.7
CN1CCN(c2ccnc(-c3cccnc3)n2)CC1,5.700000503883016,,,5.0,4.899998417198648,1.0,,,0.7,0.7
CN1CCN(c2ccnc(-c3ccoc3)n2)CC1,4.899998417198648,,,4.40000018605658,,0.7,,,0.15,
CN1CCN(c2ccncc2S(=O)(=O)N2CCN(C)CC2)CC1,,,,,5.499999678657065,,,,,0.7
CN1CCN(c2nc(-c3ccc4c(c3)OCO4)nc3ccccc23)CC1,5.700000503883016,4.40000018605658,,5.700000503883016,5.300000202445418,1.0,0.15,,1.0,0.7
CN1CCN(c2nc(-c3cccc(C#N)c3)nc3ccccc23)CC1,5.800000874803203,,,4.899998417198648,4.800000874803203,1.0,,,0.7,0.7
CN1CCN(c2nc(-c3cccc(NS(C)(=O)=O)c3)nc3ccccc23)CC1,4.59999938302362,,,5.100000128334196,4.59999938302362,0.7,,,0.7,0.7
CN1CCN(c2nc(-c3ccccc3)cc(C(F)(F)F)n2)CC1,5.949999401714238,5.049999969853415,,4.749999855918706,,1.0,0.7,,0.7,
CN1CCN(c2nc(-c3ccccc3C(F)(F)F)nc3ccccc23)CC1,5.0,,,4.40000018605658,4.700000503883016,0.7,,,0.15,0.7
CN1CCN(c2nc(-c3cccnc3)nc3ccccc23)CC1,5.499999678657065,,,5.0,4.59999938302362,0.7,,,0.7,0.7
CN1CCN(c2nc(-c3ccoc3)nc3ccccc23)CC1,5.899998417198648,,,4.800000874803203,4.700000503883016,1.0,,,0.7,0.7
CN1CCN(c2nc(N(C)C)oc(=O)c2C#N)CC1,4.59999938302362,4.899998417198648,,,,0.15,0.7,,,
CN1CCN(c2nc3cc(C(F)(F)F)ccc3n3cccc23)CC1,7.050000344969798,4.899998417198648,,4.59999938302362,4.59999938302362,1.0,0.7,,0.4,0.15
CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(-c4ccccc4)c3n2)CC1,5.499999678657065,,,,4.59999938302362,1.0,,,,0.7
CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C)c3n2)CC1,5.300000202445418,,,,,0.7,,,,
CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(C4CC4)c3n2)CC1,4.800000874803203,,5.0,,4.40000018605658,0.7,,0.7,,0.15
CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(CCC#N)c3n2)CC1,4.800000874803203,,4.499999678657065,,4.800000874803203,0.7,,0.15,,0.7
CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(CCc4ccccc4)c3n2)CC1,,,,,4.59999938302362,,,,,0.7
CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(Cc4cccs4)c3n2)CC1,5.200000237109354,,,,4.59999938302362,0.7,,,,0.15
CN1CCN(c2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(-c4ccccc4)c3n2)CC1,4.899998417198648,,7.899998417198648,,,0.7,,0.4,,
CN1CCN(c2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C)c3n2)CC1,5.200000237109354,,,,,0.7,,,,
CN1CCN(c2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(C4CC4)c3n2)CC1,4.800000874803203,,,,,0.7,,,,
CN1CCN(c2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(CCC#N)c3n2)CC1,4.800000874803203,,,,,0.7,,,,
CN1CCN(c2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(Cc4ccc(F)cc4)c3n2)CC1,4.499999678657065,,,4.40000018605658,,0.7,,,0.15,
CN1CCN(c2ncc3nc(-c4ccc(Cl)cc4)c(=O)n(Cc4cccs4)c3n2)CC1,5.0,,,,,0.7,,,,
CN1CCN(c2ncc3nc(-c4ccc(F)cc4)c(=O)n(C4CC4)c3n2)CC1,4.899998417198648,4.59999938302362,4.899998417198648,,,0.7,0.15,0.7,,
CN1CCN(c2ncc3nc(-c4ccc(F)cc4)c(=O)n(Cc4cccs4)c3n2)CC1,4.59999938302362,4.499999678657065,7.899998417198648,,,0.7,0.15,0.4,,
CN1CCN(c2ncc3nc(-c4cccc(C#N)c4)c(=O)n(C)c3n2)CC1,4.899998417198648,,4.40000018605658,,,0.7,,0.15,,
CN1CCN(c2ncc3nc(-c4cccc(C#N)c4)c(=O)n(CCc4ccccc4)c3n2)CC1,5.300000202445418,,,,4.59999938302362,0.7,,,,0.15
CN1CCN(c2ncc3nc(-c4cccc(C#N)c4)c(=O)n(Cc4ccc(F)cc4)c3n2)CC1,,5.0,4.59999938302362,,4.700000503883016,,0.7,0.7,,0.7
CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(-c4ccccc4)c3n2)CC1,5.100000128334196,,,,,0.7,,,,
CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(C)c3n2)CC1,4.800000874803203,,,,,0.7,,,,
CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(C4CC4)c3n2)CC1,4.899998417198648,,4.899998417198648,,,0.7,,0.7,,
CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(CCC#N)c3n2)CC1,4.700000503883016,,,4.59999938302362,,0.7,,,0.15,
CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(CCc4ccccc4)c3n2)CC1,5.100000128334196,,5.499999678657065,4.40000018605658,,0.7,,1.0,0.15,
CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(Cc4ccc(F)cc4)c3n2)CC1,,4.40000018605658,,,,,0.15,,,
CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(Cc4cccs4)c3n2)CC1,4.800000874803203,,,,,0.7,,,,
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(-c4ccccc4)c3n2)CC1,5.499999678657065,,,,4.499999678657065,0.7,,,,0.7
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(CCC#N)c3n2)CC1,4.800000874803203,,,,4.499999678657065,0.7,,,,0.15
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(CCc4ccccc4)c3n2)CC1,5.59999938302362,,,,4.700000503883016,1.0,,,,0.7
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(C[C@H]4CCCO4)c3n2)CC1,4.899998417198648,,,,5.0,0.7,,,,0.7
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(Cc4ccc(F)cc4)c3n2)CC1,,,,,5.300000202445418,,,,,0.7
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(Cc4cccs4)c3n2)CC1,4.800000874803203,4.899998417198648,5.0,,5.0,0.7,0.4,0.7,,0.7
CN1CCN(c2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(-c4ccccc4)c3n2)CC1,4.800000874803203,,,,4.59999938302362,0.7,,,,0.7
CN1CCN(c2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C)c3n2)CC1,4.499999678657065,,4.899998417198648,,4.59999938302362,0.7,,0.7,,0.7
CN1CCN(c2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(CCC#N)c3n2)CC1,4.800000874803203,4.40000018605658,4.40000018605658,4.40000018605658,4.59999938302362,0.7,0.15,0.15,0.15,0.7
CN1CCN(c2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(CCc4ccccc4)c3n2)CC1,,,,,4.800000874803203,,,,,0.7
CN1CCN(c2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C[C@H]4CCCO4)c3n2)CC1,5.200000237109354,,,,4.59999938302362,0.7,,,,0.7
CN1CCN(c2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(Cc4cccs4)c3n2)CC1,5.200000237109354,,,,,0.7,,,,
CN1CCN(c2ncc3nc(CCc4ccccc4)c(=O)n(C)c3n2)CC1,4.899998417198648,,4.40000018605658,,,0.7,,0.15,,
CN1CCN(c2ncc3nc(CCc4ccccc4)c(=O)n(C4CC4)c3n2)CC1,4.899998417198648,4.40000018605658,4.40000018605658,,4.800000874803203,0.7,0.15,0.15,,0.7
CN1CCN(c2ncc3nc(CCc4ccccc4)c(=O)n(CCC#N)c3n2)CC1,4.800000874803203,,,,,0.7,,,,
CN1CCN(c2ncc3nc(CCc4ccccc4)c(=O)n(CCc4ccccc4)c3n2)CC1,4.800000874803203,5.899998417198648,,,5.0,0.7,1.0,,,0.7
CN1CCN(c2ncc3nc(CCc4ccccc4)c(=O)n(Cc4ccc(F)cc4)c3n2)CC1,,,4.899998417198648,,5.300000202445418,,,0.15,,0.7
CN1CCN(c2ncc3nc(CCc4ccccc4)c(=O)n(Cc4cccs4)c3n2)CC1,4.800000874803203,4.40000018605658,4.59999938302362,4.700000503883016,4.899998417198648,0.7,0.15,0.7,0.7,0.7
CN1CCN(c2ncc3ncc(=O)n(-c4ccccc4)c3n2)CC1,5.59999938302362,,,,,1.0,,,,
CN1CCN(c2ncc3ncc(=O)n(C)c3n2)CC1,4.899998417198648,,,,,0.7,,,,
CN1CCN(c2ncc3ncc(=O)n(C4CC4)c3n2)CC1,4.800000874803203,,,,,0.7,,,,
CN1CCN(c2ncc3ncc(=O)n(CCC#N)c3n2)CC1,4.499999678657065,,,,,0.7,,,,
CN1CCN(c2ncc3ncc(=O)n(CCc4ccccc4)c3n2)CC1,5.40000018605658,5.200000237109354,,4.700000503883016,4.800000874803203,0.7,0.7,,0.15,0.7
CN1CCN(c2ncc3ncc(=O)n(C[C@H]4CCCO4)c3n2)CC1,5.0,,,,,0.7,,,,
CN1CCN(c2ncc3ncc(=O)n(Cc4ccc(F)cc4)c3n2)CC1,4.59999938302362,,,,4.800000874803203,0.7,,,,0.7
CN1CCN(c2ncc3ncc(=O)n(Cc4cccs4)c3n2)CC1,5.40000018605658,,,,4.59999938302362,0.7,,,,0.7
CN1CCN(c2ncnc3ccc(-c4ccc(C(=O)N(C)C)cc4)cc23)CC1,,,,,4.59999938302362,,,,,0.7
CN1CCN(c2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)CC1,5.59999938302362,4.40000018605658,,6.59999938302362,5.100000128334196,1.0,0.15,,1.0,0.7
CN1CCN(c2ncnc3ccc(-c4cccc(C#N)c4)cc23)CC1,5.899998417198648,,,,4.59999938302362,1.0,,,,0.7
CN1CCN(c2ncnc3ccc(-c4cccc(NS(C)(=O)=O)c4)cc23)CC1,4.59999938302362,,,,4.899998417198648,0.7,,,,0.7
CN1CCN(c2ncnc3ccc(-c4ccccc4C#N)cc23)CC1,5.499999678657065,,,,4.800000874803203,0.7,,,,0.7
CN1CCN(c2ncnc3ccc(-c4ccccc4C(F)(F)F)cc23)CC1,4.899998417198648,4.899998417198648,,4.499999678657065,4.899998417198648,0.7,0.7,,0.15,0.7
CN1CCN(c2ncnc3ccc(-c4ccccc4Cl)cc23)CC1,5.800000874803203,5.40000018605658,,4.59999938302362,5.300000202445418,1.0,0.7,,0.15,0.7
CN1CCN(c2ncnc3ccc(-c4cccnc4)cc23)CC1,5.59999938302362,,,4.59999938302362,4.800000874803203,1.0,,,0.15,0.7
CN1CCN(c2ncnc3ccc(-c4ccoc4)cc23)CC1,5.499999678657065,,,4.800000874803203,4.800000874803203,1.0,,,0.7,0.7
CN1CCN(c2ncncc2-c2ccc(C(=O)N(C)C)cc2)CC1,4.800000874803203,,,6.59999938302362,4.800000874803203,0.7,,,1.0,0.7
CN1CCN(c2ncncc2-c2ccc(N(C)C)cc2)CC1,4.899998417198648,5.0,,5.0,5.700000503883016,0.7,0.7,,0.7,0.7
CN1CCN(c2ncncc2-c2ccccc2C(F)(F)F)CC1,4.499999678657065,4.800000874803203,,4.700000503883016,5.40000018605658,0.7,0.7,,0.7,1.0
CN1CCN(c2ncncc2-c2ccccc2Cl)CC1,5.59999938302362,,,4.899998417198648,5.800000874803203,0.7,,,0.7,1.0
CN1CCN(c2ncncc2-c2cccnc2)CC1,4.59999938302362,,,5.59999938302362,4.899998417198648,0.7,,,0.7,0.7
CN1CCN(c2ncncc2-c2ccoc2)CC1,4.499999678657065,,,4.499999678657065,5.100000128334196,0.15,,,0.15,0.7
CN1CCN2c3ccccc3Cc3ccccc3[C@@H]2C1,5.100000530429891,4.800000874803203,4.800000874803203,6.207407703118082,4.899998417198648,0.4,0.15,0.15,1.0,0.7
CN1CCN2c3ncccc3Cc3ccccc3C2C1,4.700000503883016,7.300000202445418,7.300000202445418,6.300000202445418,,0.4,1.0,1.0,1.0,
CN1CCO[C@H](c2ccccc2)c2ccccc2C1,,,,5.40000018605658,,,,,1.0,
CN1CC[C@@H]2CN3CCc4cccc(c43)[C@H]2C1,4.700000503883016,,,,4.40000018605658,0.4,,,,0.4
CN1CC[C@@]2(CCCN(C(=O)Oc3ccccc3)C2)C1,,,,,4.899998417198648,,,,,0.7
CN1CC[C@@]2(CCCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,,,,,4.59999938302362,,,,,0.7
CN1CC[C@@]2(CCCN(C(=O)c3cccn3C)C2)C1,,,,,5.100000128334196,,,,,0.7
CN1CC[C@@]2(CCCN(C(=O)c3ccco3)C2)C1,,,,4.700000503883016,4.700000503883016,,,,0.15,0.7
CN1CC[C@@]2(CCCN(C(=O)c3ccncc3)C2)C1,,,,,4.499999678657065,,,,,0.15
CN1CC[C@@]2(CCCN(C(=O)c3csnn3)C2)C1,,,,4.40000018605658,,,,,0.15,
CN1CC[C@@]2(CCCN(S(=O)(=O)c3ccccc3)C2)C1,5.0,,,5.0,5.100000128334196,0.7,,,0.7,0.7
CN1CC[C@@]2(CCN3CCc4c(oc5ccccc45)[C@@H]3C2)N(C)C1=O,,,,4.499999678657065,4.899998417198648,,,,0.7,0.7
CN1CC[C@@]2(c3cccc(O)c3)Cc3nc4ccccc4cc3C[C@H]2C1,6.800000874803203,,,4.800000874803203,,0.4,,,0.4,
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,,,,4.499999678657065,,,,,0.7,
CN1CC[C@H](CN2c3ccccc3Sc3ccccc32)C1,5.300000202445418,,,6.899998417198648,,0.7,,,1.0,
CN1CC[C@H](OC(=O)[C@](O)(c2ccccc2)C2CCCC2)C1,5.499999678657065,,,,,0.15,,,,
CN1CC[C@]2(C)c3cc(O)ccc3N(C)[C@@H]12,4.690909530750061,4.818181701329841,4.971428119199614,4.699999047927856,4.59999938302362,0.7,0.7,1.0,0.7,0.7
CN1CCc2c(c3c(n2C)CCN(C)[C@H]3c2ccccc2F)[C@@H]1c1ccccc1F.Cl,,,,,5.100000128334196,,,,,0.7
CN1CCc2c(c3ccccc3n2C)C1.Cl,4.899998417198648,,,4.899998417198648,,0.7,,,0.7,
CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1.O=S(=O)(O)c1cccc2c(S(=O)(=O)O)cccc12,5.300000202445418,,,5.499999678657065,,0.7,,,1.0,
CN1CCc2c(cc(O)c(O)c2Cl)[C@H](c2cccc(Cl)c2)C1,,,,4.499999678657065,,,,,0.7,
CN1CCc2cc(Br)c(O)cc2[C@H](c2ccccc2)C1,4.40000018605658,5.300000202445418,,7.499999678657065,,0.4,1.0,,1.0,
CN1CCc2cc(Cl)c(O)cc2[C@@H](c2ccccc2)C1,4.40000018605658,,,4.700000503883016,,0.4,,,0.7,
CN1CCc2cc(Cl)c(O)cc2[C@H](c2ccccc2)C1,4.499999678657065,,,6.200000237109354,,0.7,,,1.0,
CN1CCc2cc(NC(=O)Nc3cccnc3)ccc21,7.100000128334196,,,4.59999938302362,4.899998417198648,1.0,,,0.7,0.7
CN1CCc2cc(O)cc3c2[C@H]1Cc1ccc(O)c(O)c1-3,4.899998417198648,,,,,0.7,,,,
CN1CCc2cc3c(cc2[C@@H]1O)OCO3,,,,5.100000128334196,,,,,0.7,
CN1CCc2cc3c(cc2[C@@H]1[C@@H]1C(=O)Oc2c1ccc1c2OCO1)OCO3,4.59999938302362,7.700000503883016,4.899998417198648,4.40000018605658,5.899998417198648,0.7,1.0,0.7,0.15,1.0
CN1CCc2cc3c(cc2[C@@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,5.100000128334196,7.300000202445418,,4.899998417198648,6.100000128334196,0.7,1.0,,0.7,1.0
CN1CCc2cccc(Cl)c2CC1,,,,4.499999678657065,,,,,0.7,
CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3,4.899998417198648,,4.40000018605658,,5.899998417198648,0.7,,0.15,,1.0
CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3.CN1CCc2cccc3c2[C@@H]1Cc1ccc(O)c(O)c1-3.Cl.Cl.O,5.40000018605658,4.800000874803203,4.800000874803203,,,0.7,0.15,0.15,,
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,4.800000874803203,5.0,4.499999678657065,4.899998417198648,5.300000202445418,0.7,0.4,0.4,0.7,1.0
CN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,4.499999678657065,5.40000018605658,5.0,,5.0,0.7,0.7,1.0,,0.7
CN1CCc2ccccc2[C@@H]1Cc1ccccc1NC(=O)c1sc2ccccc2c1Cl,5.300000202445418,5.59999938302362,5.499999678657065,7.100000128334196,5.800000874803204,0.7,0.7,0.7,1.0,0.7
CN1CCc2nc3ccc(F)cc3c(C(N)=O)c2C1.Cl,4.59999938302362,4.40000018605658,4.749999855918706,,,0.15,0.15,0.7,,
CN1CCc2nc3sc(C(=O)NC(C)(C)C)c(N)c3cc2C1,4.849999245077862,4.499999678657065,,,,0.7,0.15,,,
CN1C[C@@H](C(=O)N[C@]2(C)O[C@]3(O)[C@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21.CS(=O)(=O)O,,5.300000202445418,5.40000018605658,4.40000018605658,5.100000128334196,,1.0,1.0,0.4,1.0
CN1C[C@@H](CS(=O)(=O)N(C)C)C[C@H]2c3cccc4c3c(cn4C)C[C@@H]21,4.59999938302362,,,5.40000018605658,,0.7,,,1.0,
CN1C[C@H](C(=O)N[C@@]2(C)O[C@@]3(O)[C@H]4CCCN4C(=O)[C@@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,5.499999678657065,,,,5.40000018605658,0.7,,,,0.7
CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21,4.40000018605658,5.40000018605658,5.499999678657065,4.59999938302362,5.499999678657065,0.4,1.0,1.0,0.4,1.0
CN1C[C@H](C(=O)N[C@]2(C)O[C@]3(O)[C@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@]3(O)[C@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@H]2c3cccc4[nH]cc(c34)C[C@@H]21.O=C(O)[C@@H](O)[C@@H](O)C(=O)O,,,6.000000000000001,,5.40000018605658,,,0.4,,1.0
CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)C[C@@H]21,4.9000004374016015,4.40000018605658,,8.049999327154001,5.236363860867922,0.7,0.15,,1.0,0.7
CN1C[C@H](CO)C=C2c3cccc4[nH]cc(c34)C[C@@H]21,5.40000018605658,,,6.899998417198648,4.899998417198648,0.7,,,1.0,0.7
CN1Cc2c(C(=O)OC(C)(C)C)ncn2-c2ccsc2C1=O,4.800000874803203,5.899998417198648,5.300000202445418,,,0.7,1.0,1.0,,
CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,4.849999957883209,,,4.911764713040764,4.849999646000926,0.7,,,1.0,0.7
CN1Cc2c(ccc3c2OCO3)[C@@H]2[C@@H](O)Cc3cc4c(cc3[C@@H]21)OCO4.O,5.59999938302362,4.899998417198648,,6.700000503883016,5.300000202445418,1.0,0.7,,1.0,1.0
CN1Cc2ccccc2[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,6.499999678657065,,,,5.300000202445418,1.0,,,,1.0
